white,score,accuracy,rating,tournament,round,points,rank,possible_rank
False,1.0,89.1,3058,late-titled-tuesday-blitz-march-12-2024-4619545,2,2.0,1,1
True,1.0,87.5,3061,late-titled-tuesday-blitz-march-12-2024-4619545,3,3.0,1,1
False,1.0,98.7,3066,late-titled-tuesday-blitz-march-12-2024-4619545,4,4.0,1,1
True,1.0,91.4,3070,late-titled-tuesday-blitz-march-12-2024-4619545,5,4.5,2,2
False,1.0,85.6,3075,late-titled-tuesday-blitz-march-12-2024-4619545,6,5.5,2,2
True,1.0,97.7,3087,late-titled-tuesday-blitz-march-12-2024-4619545,7,6.0,3,3
True,1.0,81.3,3096,late-titled-tuesday-blitz-march-12-2024-4619545,8,6.5,4,4
False,0.5,99.5,3097,late-titled-tuesday-blitz-march-12-2024-4619545,9,7.0,4,4
True,1.0,94.8,3106,late-titled-tuesday-blitz-march-12-2024-4619545,10,8.0,3,3
False,0.0,90.7,3098,late-titled-tuesday-blitz-march-12-2024-4619545,11,8.0,5,5
True,1.0,94.4,3063,early-titled-tuesday-blitz-march-12-2024-4619544,1,1.0,1,1
False,0.5,95.9,3057,early-titled-tuesday-blitz-march-12-2024-4619544,2,1.5,2,2
True,0.5,83.3,3052,early-titled-tuesday-blitz-march-12-2024-4619544,3,2.5,2,2
False,1.0,89.0,3054,early-titled-tuesday-blitz-march-12-2024-4619544,4,4.0,1,1
True,0.0,82.0,3041,early-titled-tuesday-blitz-march-12-2024-4619544,5,3.5,4,4
False,1.0,95.1,3042,early-titled-tuesday-blitz-march-12-2024-4619544,6,5.5,2,2
True,0.5,79.9,3036,early-titled-tuesday-blitz-march-12-2024-4619544,7,5.5,4,4
False,1.0,89.4,3039,early-titled-tuesday-blitz-march-12-2024-4619544,8,6.5,4,4
True,1.0,90.9,3043,early-titled-tuesday-blitz-march-12-2024-4619544,9,7.5,3,3
False,0.0,88.1,3033,early-titled-tuesday-blitz-march-12-2024-4619544,10,7.0,5,5
True,1.0,88.4,3036,early-titled-tuesday-blitz-march-12-2024-4619544,11,9.0,3,3
False,1.0,93.6,2960,late-titled-tuesday-blitz-february-27-2024-4590818,1,1.0,1,1
True,1.0,85.8,2962,late-titled-tuesday-blitz-february-27-2024-4590818,2,2.0,1,1
False,0.0,84.5,2949,late-titled-tuesday-blitz-february-27-2024-4590818,3,2.0,3,3
True,1.0,96.0,2951,late-titled-tuesday-blitz-february-27-2024-4590818,4,4.0,1,1
False,1.0,93.3,2954,late-titled-tuesday-blitz-february-27-2024-4590818,5,4.5,2,2
True,0.5,77.3,2950,late-titled-tuesday-blitz-february-27-2024-4590818,6,5.0,3,3
True,1.0,93.2,2953,late-titled-tuesday-blitz-february-27-2024-4590818,7,6.0,3,3
False,0.0,88.4,2948,late-titled-tuesday-blitz-february-27-2024-4590818,8,5.5,5,5
True,1.0,92.1,2952,late-titled-tuesday-blitz-february-27-2024-4590818,9,7.5,3,3
True,0.5,85.3,2946,late-titled-tuesday-blitz-february-27-2024-4590818,10,7.5,4,4
False,1.0,91.4,2951,late-titled-tuesday-blitz-february-27-2024-4590818,11,9.0,3,3
True,1.0,92.4,3047,late-titled-tuesday-blitz-february-20-2024-4576499,1,1.0,1,1
False,0.5,90.7,3040,late-titled-tuesday-blitz-february-20-2024-4576499,2,1.5,2,2
True,1.0,81.5,3041,late-titled-tuesday-blitz-february-20-2024-4576499,3,3.0,1,1
True,1.0,84.0,3043,late-titled-tuesday-blitz-february-20-2024-4576499,4,4.0,1,1
False,1.0,88.2,3048,late-titled-tuesday-blitz-february-20-2024-4576499,5,4.5,2,2
True,0.0,81.2,3037,late-titled-tuesday-blitz-february-20-2024-4576499,6,4.5,4,4
False,1.0,83.0,3041,late-titled-tuesday-blitz-february-20-2024-4576499,7,6.0,3,3
True,1.0,95.0,3046,late-titled-tuesday-blitz-february-20-2024-4576499,8,6.5,4,4
False,1.0,82.5,3052,late-titled-tuesday-blitz-february-20-2024-4576499,9,7.5,4,4
True,0.5,90.4,3056,late-titled-tuesday-blitz-february-20-2024-4576499,10,7.5,4,4
True,0.0,81.6,3047,late-titled-tuesday-blitz-february-20-2024-4576499,11,8.0,4,4
False,1.0,96.2,3042,early-titled-tuesday-blitz-february-20-2024-4576498,1,1.0,1,1
True,1.0,87.7,3044,early-titled-tuesday-blitz-february-20-2024-4576498,2,2.0,1,1
False,1.0,81.9,3047,early-titled-tuesday-blitz-february-20-2024-4576498,3,3.0,1,1
True,0.5,93.1,3043,early-titled-tuesday-blitz-february-20-2024-4576498,4,3.5,2,2
False,1.0,93.6,3046,early-titled-tuesday-blitz-february-20-2024-4576498,5,4.5,2,2
True,1.0,95.7,3051,early-titled-tuesday-blitz-february-20-2024-4576498,6,5.5,2,2
False,0.5,97.3,3051,early-titled-tuesday-blitz-february-20-2024-4576498,7,5.5,4,4
True,0.5,95.3,3048,early-titled-tuesday-blitz-february-20-2024-4576498,8,6.0,5,5
False,1.0,88.8,3054,early-titled-tuesday-blitz-february-20-2024-4576498,9,7.5,3,3
False,0.0,79.7,3042,early-titled-tuesday-blitz-february-20-2024-4576498,10,7.0,4,4
True,1.0,92.8,3046,early-titled-tuesday-blitz-february-20-2024-4576498,11,9.0,3,3
False,1.0,91.3,3006,late-titled-tuesday-blitz-february-13-2024-4576494,1,1.0,1,1
True,1.0,91.1,3008,late-titled-tuesday-blitz-february-13-2024-4576494,2,2.0,1,1
False,1.0,90.9,3011,late-titled-tuesday-blitz-february-13-2024-4576494,3,3.0,1,1
True,1.0,91.7,3016,late-titled-tuesday-blitz-february-13-2024-4576494,4,4.0,1,1
True,1.0,94.7,3021,late-titled-tuesday-blitz-february-13-2024-4576494,5,4.5,2,2
False,0.5,93.4,3019,late-titled-tuesday-blitz-february-13-2024-4576494,6,5.0,3,3
True,1.0,92.2,3027,late-titled-tuesday-blitz-february-13-2024-4576494,7,6.0,3,3
False,1.0,93.7,3034,late-titled-tuesday-blitz-february-13-2024-4576494,8,6.5,4,4
True,1.0,86.1,3041,late-titled-tuesday-blitz-february-13-2024-4576494,9,7.5,3,3
True,0.0,90.8,3036,late-titled-tuesday-blitz-february-13-2024-4576494,10,7.0,6,6
False,0.5,86.2,3039,late-titled-tuesday-blitz-february-13-2024-4576494,11,8.5,3,3
True,1.0,77.2,3064,late-titled-tuesday-blitz-january-23-2024-4518065,1,1.0,1,1
False,1.0,95.0,3065,late-titled-tuesday-blitz-january-23-2024-4518065,2,2.0,1,1
True,1.0,81.3,3068,late-titled-tuesday-blitz-january-23-2024-4518065,3,3.0,1,1
False,1.0,89.3,3072,late-titled-tuesday-blitz-january-23-2024-4518065,4,4.0,1,1
True,1.0,88.7,3079,late-titled-tuesday-blitz-january-23-2024-4518065,5,4.5,2,2
False,0.5,97.7,3079,late-titled-tuesday-blitz-january-23-2024-4518065,6,5.0,3,3
True,1.0,95.8,3088,late-titled-tuesday-blitz-january-23-2024-4518065,7,6.0,2,2
False,0.0,91.3,3079,late-titled-tuesday-blitz-january-23-2024-4518065,8,5.5,5,5
True,0.5,79.3,3076,late-titled-tuesday-blitz-january-23-2024-4518065,9,7.0,4,4
False,1.0,72.6,3081,late-titled-tuesday-blitz-january-23-2024-4518065,10,8.0,3,3
True,1.0,85.6,3089,late-titled-tuesday-blitz-january-23-2024-4518065,11,9.0,3,3
False,1.0,96.1,3033,early-titled-tuesday-blitz-january-16-2024-4503497,1,1.0,1,1
True,1.0,93.4,3035,early-titled-tuesday-blitz-january-16-2024-4503497,2,2.0,1,1
False,0.0,85.6,3022,early-titled-tuesday-blitz-january-16-2024-4503497,3,2.0,3,3
True,1.0,94.3,3023,early-titled-tuesday-blitz-january-16-2024-4503497,4,4.0,1,1
False,0.5,70.4,3018,early-titled-tuesday-blitz-january-16-2024-4503497,5,4.0,3,3
True,1.0,92.8,3020,early-titled-tuesday-blitz-january-16-2024-4503497,6,5.5,2,2
False,0.0,95.4,3008,early-titled-tuesday-blitz-january-16-2024-4503497,7,5.0,5,5
True,1.0,92.0,3011,early-titled-tuesday-blitz-january-16-2024-4503497,8,6.5,4,4
False,1.0,78.8,3015,early-titled-tuesday-blitz-january-16-2024-4503497,9,7.5,3,3
True,1.0,93.1,3020,early-titled-tuesday-blitz-january-16-2024-4503497,10,8.0,3,3
False,1.0,95.2,3025,early-titled-tuesday-blitz-january-16-2024-4503497,11,9.0,3,3
False,1.0,95.6,3007,late-titled-tuesday-blitz-january-09-2024-4490240,1,1.0,1,1
True,1.0,92.3,3009,late-titled-tuesday-blitz-january-09-2024-4490240,2,2.0,1,1
False,0.0,84.2,2996,late-titled-tuesday-blitz-january-09-2024-4490240,3,2.0,3,3
True,1.0,88.9,2998,late-titled-tuesday-blitz-january-09-2024-4490240,4,4.0,1,1
False,1.0,90.2,3001,late-titled-tuesday-blitz-january-09-2024-4490240,5,4.5,2,2
True,1.0,94.9,3005,late-titled-tuesday-blitz-january-09-2024-4490240,6,5.5,2,2
False,1.0,90.0,3010,late-titled-tuesday-blitz-january-09-2024-4490240,7,6.0,3,3
True,0.0,90.6,3004,late-titled-tuesday-blitz-january-09-2024-4490240,8,5.5,6,6
True,1.0,95.8,3008,late-titled-tuesday-blitz-january-09-2024-4490240,9,7.5,3,3
False,1.0,97.9,3011,late-titled-tuesday-blitz-january-09-2024-4490240,10,8.0,3,3
True,1.0,96.7,3016,late-titled-tuesday-blitz-january-09-2024-4490240,11,9.0,3,3
False,1.0,90.3,3021,late-titled-tuesday-blitz-december-26-2023-4474114,1,1.0,1,1
True,1.0,77.3,3022,late-titled-tuesday-blitz-december-26-2023-4474114,2,2.0,1,1
False,0.5,91.5,3017,late-titled-tuesday-blitz-december-26-2023-4474114,3,2.5,2,2
True,1.0,94.7,3019,late-titled-tuesday-blitz-december-26-2023-4474114,4,4.0,1,1
False,0.5,94.2,3015,late-titled-tuesday-blitz-december-26-2023-4474114,5,4.0,3,3
True,1.0,84.1,3018,late-titled-tuesday-blitz-december-26-2023-4474114,6,5.5,2,2
True,0.0,84.2,3007,late-titled-tuesday-blitz-december-26-2023-4474114,7,5.0,5,5
False,1.0,90.2,3013,late-titled-tuesday-blitz-december-26-2023-4474114,8,6.5,3,3
True,1.0,92.2,3017,late-titled-tuesday-blitz-december-26-2023-4474114,9,7.5,3,3
False,0.0,83.0,3007,late-titled-tuesday-blitz-december-26-2023-4474114,10,7.0,5,5
True,1.0,73.4,3009,late-titled-tuesday-blitz-december-26-2023-4474114,11,9.0,3,3
False,1.0,84.7,3002,early-titled-tuesday-blitz-december-26-2023-4474113,1,1.0,1,1
True,1.0,90.8,3004,early-titled-tuesday-blitz-december-26-2023-4474113,2,2.0,1,1
False,1.0,92.8,3007,early-titled-tuesday-blitz-december-26-2023-4474113,3,3.0,1,1
True,1.0,84.6,3011,early-titled-tuesday-blitz-december-26-2023-4474113,4,4.0,1,1
False,0.5,98.5,3009,early-titled-tuesday-blitz-december-26-2023-4474113,5,4.0,3,3
True,1.0,97.6,3013,early-titled-tuesday-blitz-december-26-2023-4474113,6,5.5,2,2
True,0.5,91.6,3017,early-titled-tuesday-blitz-december-26-2023-4474113,7,5.5,4,4
False,0.0,92.3,3006,early-titled-tuesday-blitz-december-26-2023-4474113,8,5.5,5,5
False,1.0,93.3,3011,early-titled-tuesday-blitz-december-26-2023-4474113,9,7.5,2,2
True,1.0,93.8,3015,early-titled-tuesday-blitz-december-26-2023-4474113,10,8.0,3,3
False,1.0,90.9,3020,early-titled-tuesday-blitz-december-26-2023-4474113,11,9.0,3,3
False,1.0,86.1,2988,late-titled-tuesday-blitz-december-19-2023-4450895,1,1.0,1,1
True,1.0,93.4,2990,late-titled-tuesday-blitz-december-19-2023-4450895,2,2.0,1,1
False,0.5,89.9,2985,late-titled-tuesday-blitz-december-19-2023-4450895,3,2.5,2,2
True,1.0,89.3,2987,late-titled-tuesday-blitz-december-19-2023-4450895,4,4.0,1,1
False,0.0,78.4,2976,late-titled-tuesday-blitz-december-19-2023-4450895,5,3.5,4,4
False,1.0,97.2,2978,late-titled-tuesday-blitz-december-19-2023-4450895,6,5.5,2,2
True,1.0,89.5,2981,late-titled-tuesday-blitz-december-19-2023-4450895,7,6.0,3,3
False,1.0,97.9,2987,late-titled-tuesday-blitz-december-19-2023-4450895,8,6.5,4,4
True,0.0,91.3,2984,late-titled-tuesday-blitz-december-19-2023-4450895,9,6.5,5,5
True,1.0,87.7,2987,late-titled-tuesday-blitz-december-19-2023-4450895,10,8.0,3,3
False,0.5,97.1,2989,late-titled-tuesday-blitz-december-19-2023-4450895,11,8.5,4,4
True,0.0,86.0,2989,late-titled-tuesday-blitz-december-05-2023-4414285,1,0.0,3,3
False,1.0,89.3,2989,late-titled-tuesday-blitz-december-05-2023-4414285,2,2.0,1,1
True,1.0,89.5,2990,late-titled-tuesday-blitz-december-05-2023-4414285,3,3.0,1,1
False,1.0,85.5,2992,late-titled-tuesday-blitz-december-05-2023-4414285,4,4.0,1,1
True,1.0,95.4,2994,late-titled-tuesday-blitz-december-05-2023-4414285,5,4.5,2,2
False,1.0,89.6,2999,late-titled-tuesday-blitz-december-05-2023-4414285,6,5.5,2,2
True,0.5,93.4,3004,late-titled-tuesday-blitz-december-05-2023-4414285,7,5.5,3,3
False,1.0,95.8,3007,late-titled-tuesday-blitz-december-05-2023-4414285,8,6.5,4,4
False,1.0,96.9,3017,late-titled-tuesday-blitz-december-05-2023-4414285,9,7.5,3,3
True,0.5,94.4,3018,late-titled-tuesday-blitz-december-05-2023-4414285,10,7.5,4,4
True,0.5,92.8,3019,late-titled-tuesday-blitz-december-05-2023-4414285,11,8.5,4,4
True,1.0,92.5,3006,late-titled-tuesday-blitz-november-28-2023-4401184,1,1.0,1,1
False,1.0,87.8,3007,late-titled-tuesday-blitz-november-28-2023-4401184,2,2.0,1,1
True,1.0,94.2,3009,late-titled-tuesday-blitz-november-28-2023-4401184,3,3.0,1,1
False,0.5,89.0,3006,late-titled-tuesday-blitz-november-28-2023-4401184,4,3.5,2,2
True,0.0,85.4,2994,late-titled-tuesday-blitz-november-28-2023-4401184,5,3.5,4,4
False,0.5,96.0,2989,late-titled-tuesday-blitz-november-28-2023-4401184,6,5.0,3,3
True,1.0,86.6,2991,late-titled-tuesday-blitz-november-28-2023-4401184,7,6.0,2,2
False,1.0,94.3,2994,late-titled-tuesday-blitz-november-28-2023-4401184,8,6.5,3,3
True,1.0,82.6,2999,late-titled-tuesday-blitz-november-28-2023-4401184,9,7.5,3,3
False,1.0,97.0,3005,late-titled-tuesday-blitz-november-28-2023-4401184,10,8.0,3,3
True,0.0,87.2,2993,late-titled-tuesday-blitz-november-28-2023-4401184,11,8.0,4,4
True,1.0,89.1,2989,early-titled-tuesday-blitz-november-28-2023-4401183,1,1.0,1,1
False,1.0,91.1,2991,early-titled-tuesday-blitz-november-28-2023-4401183,2,2.0,1,1
True,1.0,83.7,2994,early-titled-tuesday-blitz-november-28-2023-4401183,3,3.0,1,1
False,0.5,87.4,2990,early-titled-tuesday-blitz-november-28-2023-4401183,4,3.5,2,2
True,1.0,88.8,2994,early-titled-tuesday-blitz-november-28-2023-4401183,5,4.5,2,2
False,0.5,87.2,2992,early-titled-tuesday-blitz-november-28-2023-4401183,6,5.0,3,3
True,1.0,78.0,2997,early-titled-tuesday-blitz-november-28-2023-4401183,7,6.0,3,3
False,0.5,84.1,2992,early-titled-tuesday-blitz-november-28-2023-4401183,8,6.0,5,5
True,1.0,97.6,2994,early-titled-tuesday-blitz-november-28-2023-4401183,9,7.5,3,3
False,1.0,96.0,3004,early-titled-tuesday-blitz-november-28-2023-4401183,10,8.0,2,2
True,0.5,90.3,3005,early-titled-tuesday-blitz-november-28-2023-4401183,11,8.5,3,3
True,1.0,90.5,2996,late-titled-tuesday-blitz-november-21-2023-4387759,1,1.0,1,1
False,1.0,93.4,2998,late-titled-tuesday-blitz-november-21-2023-4387759,2,2.0,1,1
True,0.5,99.3,2992,late-titled-tuesday-blitz-november-21-2023-4387759,3,2.5,2,2
True,1.0,94.1,2994,late-titled-tuesday-blitz-november-21-2023-4387759,4,4.0,1,1
False,1.0,85.5,2999,late-titled-tuesday-blitz-november-21-2023-4387759,5,4.5,2,2
True,0.0,82.0,2993,late-titled-tuesday-blitz-november-21-2023-4387759,6,4.5,4,4
False,0.5,88.0,2990,late-titled-tuesday-blitz-november-21-2023-4387759,7,5.5,4,4
True,1.0,95.3,2992,late-titled-tuesday-blitz-november-21-2023-4387759,8,6.5,4,4
False,1.0,89.1,2997,late-titled-tuesday-blitz-november-21-2023-4387759,9,7.5,3,3
True,1.0,97.9,3003,late-titled-tuesday-blitz-november-21-2023-4387759,10,8.0,3,3
True,0.0,86.3,2993,late-titled-tuesday-blitz-november-21-2023-4387759,11,8.0,5,5
True,1.0,83.5,2977,late-titled-tuesday-blitz-november-07-2023-4361395,1,1.0,1,1
False,1.0,91.2,2979,late-titled-tuesday-blitz-november-07-2023-4361395,2,2.0,1,1
True,1.0,85.2,2982,late-titled-tuesday-blitz-november-07-2023-4361395,3,3.0,1,1
False,0.5,97.5,2978,late-titled-tuesday-blitz-november-07-2023-4361395,4,3.5,2,2
True,1.0,86.4,2982,late-titled-tuesday-blitz-november-07-2023-4361395,5,4.5,2,2
True,0.5,96.7,2984,late-titled-tuesday-blitz-november-07-2023-4361395,6,5.0,3,3
False,1.0,92.5,2989,late-titled-tuesday-blitz-november-07-2023-4361395,7,6.0,3,3
False,0.5,90.3,2984,late-titled-tuesday-blitz-november-07-2023-4361395,8,6.0,5,5
True,1.0,92.6,2990,late-titled-tuesday-blitz-november-07-2023-4361395,9,7.5,3,3
True,0.0,82.6,2984,late-titled-tuesday-blitz-november-07-2023-4361395,10,7.0,5,5
False,0.5,75.0,2982,late-titled-tuesday-blitz-november-07-2023-4361395,11,8.5,4,4
False,1.0,86.4,2988,late-titled-tuesday-blitz-october-17-2023-4321890,1,1.0,1,1
True,1.0,88.0,2990,late-titled-tuesday-blitz-october-17-2023-4321890,2,2.0,1,1
False,1.0,93.6,2993,late-titled-tuesday-blitz-october-17-2023-4321890,3,3.0,1,1
True,0.0,83.7,2981,late-titled-tuesday-blitz-october-17-2023-4321890,4,3.0,3,3
False,1.0,86.0,2984,late-titled-tuesday-blitz-october-17-2023-4321890,5,4.5,2,2
True,0.5,99.1,2980,late-titled-tuesday-blitz-october-17-2023-4321890,6,5.0,3,3
False,1.0,87.2,2982,late-titled-tuesday-blitz-october-17-2023-4321890,7,6.0,2,2
True,0.5,90.1,2980,late-titled-tuesday-blitz-october-17-2023-4321890,8,6.0,4,4
False,1.0,86.7,2986,late-titled-tuesday-blitz-october-17-2023-4321890,9,7.5,2,2
False,1.0,78.3,2992,late-titled-tuesday-blitz-october-17-2023-4321890,10,8.0,2,2
True,1.0,78.7,2999,late-titled-tuesday-blitz-october-17-2023-4321890,11,9.0,2,2
True,1.0,88.1,3015,late-titled-tuesday-blitz-october-10-2023-4318637,1,1.0,1,1
False,0.5,97.3,3009,late-titled-tuesday-blitz-october-10-2023-4318637,2,1.5,2,2
True,1.0,80.3,3010,late-titled-tuesday-blitz-october-10-2023-4318637,3,3.0,1,1
True,1.0,90.9,3013,late-titled-tuesday-blitz-october-10-2023-4318637,4,4.0,1,1
False,1.0,85.2,3018,late-titled-tuesday-blitz-october-10-2023-4318637,5,4.5,2,2
True,0.0,82.0,3008,late-titled-tuesday-blitz-october-10-2023-4318637,6,4.5,4,4
False,0.0,86.3,2997,late-titled-tuesday-blitz-october-10-2023-4318637,7,5.0,5,5
True,1.0,86.6,3000,late-titled-tuesday-blitz-october-10-2023-4318637,8,6.5,3,3
False,1.0,81.2,3003,late-titled-tuesday-blitz-october-10-2023-4318637,9,7.5,2,2
False,1.0,94.6,3007,late-titled-tuesday-blitz-october-10-2023-4318637,10,8.0,3,3
True,1.0,92.2,3014,late-titled-tuesday-blitz-october-10-2023-4318637,11,9.0,2,2
False,1.0,95.1,2809,late-titled-tuesday-blitz-july-02-2024-4864465,1,1.0,1,1
True,1.0,85.8,2812,late-titled-tuesday-blitz-july-02-2024-4864465,2,2.0,1,1
True,0.0,78.0,2810,late-titled-tuesday-blitz-july-02-2024-4864465,3,2.0,3,3
False,1.0,86.8,2813,late-titled-tuesday-blitz-july-02-2024-4864465,4,3.0,3,3
True,0.0,78.3,2800,late-titled-tuesday-blitz-july-02-2024-4864465,5,3.0,5,5
False,1.0,92.3,2804,late-titled-tuesday-blitz-july-02-2024-4864465,6,4.0,5,5
True,1.0,86.8,2808,late-titled-tuesday-blitz-july-02-2024-4864465,7,5.0,5,5
False,0.0,75.1,2803,late-titled-tuesday-blitz-july-02-2024-4864465,8,5.0,6,6
True,1.0,94.3,2807,late-titled-tuesday-blitz-july-02-2024-4864465,9,6.0,6,6
False,1.0,68.8,2810,late-titled-tuesday-blitz-july-02-2024-4864465,10,7.0,6,6
False,1.0,69.3,2821,late-titled-tuesday-blitz-july-02-2024-4864465,11,8.0,5,5
True,1.0,87.6,2722,early-titled-tuesday-blitz-november-07-2023-4361394,1,1.0,1,1
False,1.0,86.5,2726,early-titled-tuesday-blitz-november-07-2023-4361394,2,2.0,1,1
False,0.5,89.8,2734,early-titled-tuesday-blitz-november-07-2023-4361394,3,2.5,2,2
True,0.0,76.3,2729,early-titled-tuesday-blitz-november-07-2023-4361394,4,2.5,4,4
False,1.0,75.3,2733,early-titled-tuesday-blitz-november-07-2023-4361394,5,3.5,4,4
True,1.0,92.6,2749,early-titled-tuesday-blitz-november-07-2023-4361394,6,4.5,3,3
False,0.0,79.9,2744,early-titled-tuesday-blitz-november-07-2023-4361394,7,4.5,6,6
True,1.0,78.2,2747,early-titled-tuesday-blitz-november-07-2023-4361394,8,5.5,6,6
False,1.0,82.8,2759,early-titled-tuesday-blitz-november-07-2023-4361394,9,6.5,5,5
True,1.0,94.6,2773,early-titled-tuesday-blitz-november-07-2023-4361394,10,7.5,4,4
False,1.0,95.8,2780,early-titled-tuesday-blitz-november-07-2023-4361394,11,8.5,4,4
True,1.0,,2789,late-titled-tuesday-blitz-december-03-2024-5248887,1,1.0,1,1
False,1.0,85.2,2792,late-titled-tuesday-blitz-december-03-2024-5248887,2,2.0,1,1
True,1.0,86.0,2795,late-titled-tuesday-blitz-december-03-2024-5248887,3,3.0,1,1
True,1.0,95.2,2808,late-titled-tuesday-blitz-december-03-2024-5248887,4,4.0,1,1
False,0.0,85.7,2804,late-titled-tuesday-blitz-december-03-2024-5248887,5,4.0,3,3
True,0.0,77.3,2802,late-titled-tuesday-blitz-december-03-2024-5248887,6,4.0,5,5
False,1.0,82.7,2806,late-titled-tuesday-blitz-december-03-2024-5248887,7,5.0,5,5
True,1.0,94.9,2811,late-titled-tuesday-blitz-december-03-2024-5248887,8,6.0,4,4
False,0.0,88.8,2808,late-titled-tuesday-blitz-december-03-2024-5248887,9,6.0,5,5
False,1.0,94.8,2812,late-titled-tuesday-blitz-december-03-2024-5248887,10,7.0,5,5
True,1.0,98.4,2824,late-titled-tuesday-blitz-december-03-2024-5248887,11,8.0,4,4
True,1.0,86.6,2744,late-titled-tuesday-blitz-november-26-2024-5229069,1,1.0,1,1
False,1.0,96.2,2748,late-titled-tuesday-blitz-november-26-2024-5229069,2,2.0,1,1
True,0.0,75.7,2746,late-titled-tuesday-blitz-november-26-2024-5229069,3,2.0,3,3
False,1.0,85.9,2750,late-titled-tuesday-blitz-november-26-2024-5229069,4,4.0,1,1
True,1.0,91.2,2754,late-titled-tuesday-blitz-november-26-2024-5229069,5,5.0,1,1
False,1.0,91.0,2756,late-titled-tuesday-blitz-november-26-2024-5229069,6,5.0,3,3
True,0.0,62.2,2753,late-titled-tuesday-blitz-november-26-2024-5229069,7,4.0,7,7
True,1.0,75.4,2766,late-titled-tuesday-blitz-november-26-2024-5229069,8,6.0,5,5
False,0.5,94.8,2770,late-titled-tuesday-blitz-november-26-2024-5229069,9,6.5,5,5
True,1.0,93.7,2782,late-titled-tuesday-blitz-november-26-2024-5229069,10,7.0,5,5
True,0.5,81.2,2787,late-titled-tuesday-blitz-november-26-2024-5229069,11,7.5,6,6
False,0.0,77.4,2685,late-titled-tuesday-blitz-october-01-2024-5099901,1,0.0,2,2
True,1.0,88.2,2688,late-titled-tuesday-blitz-october-01-2024-5099901,2,2.0,1,1
False,1.0,73.0,2692,late-titled-tuesday-blitz-october-01-2024-5099901,3,3.0,1,1
True,1.0,80.8,2696,late-titled-tuesday-blitz-october-01-2024-5099901,4,4.0,1,1
True,1.0,86.5,2708,late-titled-tuesday-blitz-october-01-2024-5099901,5,5.0,1,1
False,0.5,84.6,2712,late-titled-tuesday-blitz-october-01-2024-5099901,6,4.5,4,4
False,0.0,80.9,2707,late-titled-tuesday-blitz-october-01-2024-5099901,7,4.0,6,6
True,0.5,68.4,2710,late-titled-tuesday-blitz-october-01-2024-5099901,8,5.5,6,6
False,1.0,85.2,2714,late-titled-tuesday-blitz-october-01-2024-5099901,9,7.0,4,4
True,1.0,88.3,2725,late-titled-tuesday-blitz-october-01-2024-5099901,10,7.0,5,5
True,1.0,92.7,2736,late-titled-tuesday-blitz-october-01-2024-5099901,11,8.0,4,4
False,1.0,78.6,2672,late-titled-tuesday-blitz-may-28-2024-4786005,1,1.0,1,1
True,1.0,84.3,2674,late-titled-tuesday-blitz-may-28-2024-4786005,2,2.0,1,1
False,1.0,85.0,2687,late-titled-tuesday-blitz-may-28-2024-4786005,3,3.0,1,1
True,1.0,86.8,2700,late-titled-tuesday-blitz-may-28-2024-4786005,4,4.0,1,1
False,0.0,86.4,2698,late-titled-tuesday-blitz-may-28-2024-4786005,5,4.0,3,3
False,0.0,77.8,2694,late-titled-tuesday-blitz-may-28-2024-4786005,6,4.0,5,5
True,1.0,87.0,2698,late-titled-tuesday-blitz-may-28-2024-4786005,7,5.0,5,5
True,0.0,80.2,2694,late-titled-tuesday-blitz-may-28-2024-4786005,8,5.0,5,5
False,1.0,89.1,2698,late-titled-tuesday-blitz-may-28-2024-4786005,9,7.0,4,4
True,1.0,88.9,2710,late-titled-tuesday-blitz-may-28-2024-4786005,10,7.0,5,5
True,1.0,96.8,2720,late-titled-tuesday-blitz-may-28-2024-4786005,11,8.0,4,4
True,1.0,85.0,2873,late-titled-tuesday-blitz-november-12-2024-5199161,1,1.0,1,1
False,1.0,94.3,2876,late-titled-tuesday-blitz-november-12-2024-5199161,2,2.0,1,1
